;index;variable;value
24;23;0;"De acordo com o Art. 2º, inciso I, da Lei nº 12.435/2011, são objetivos da Assistência Social, EXCETO: - Alternativas
A
A proteção à família, à maternidade, à infância, à adolescência e à velhice.
B
O amparo às crianças e aos adolescentes carentes.
C
A promoção da integração ao mercado de trabalho.
D
A habilitação e reabilitação das pessoas com deficiência e a promoção de sua integração à vida comunitária. 
E
A garantia de 2 (dois) salários-mínimos de benefício mensal à pessoa com deficiência e ao idoso que comprovem não possuir meios de prover a própria manutenção ou de tê-la provida por sua família. "
77;23;1;"De acordo com a Lei nº 12.435, de 6 de julho de 2011, art. 2º A assistência social tem por objetivos, EXCETO: - Alternativas
A
A proteção à família, à maternidade, à infância, à adolescência e à velhice
B
O amparo às crianças e aos adolescentes carentes
C
A promoção da integração ao mercado de trabalho
D
A habilitação e reabilitação das pessoas com deficiência e a promoção de sua integração à vida comunitária
E
A garantia de 2 (dois) salários-mínimos de benefício mensal à pessoa com deficiência e ao idoso que comprovem não possuir meios de prover a própria manutenção ou de tê-la provida por sua família."
130;23;2;"A assistência social tem como um dos seus objetivos a proteção social, que visa à garantia da vida, à redução de danos e à prevenção da incidência de riscos, EXCETO: - Alternativas
A
A habilitação e reabilitação das pessoas com deficiência e a promoção de sua integração à vida comunitária.
B
O amparo às crianças e aos adolescentes carentes.
C
A proteção à família, à maternidade, à infância, à adolescência e à velhice.
D
A garantia de 1 (um) salário-mínimo de benefício mensal à pessoa com deficiência e ao idoso que comprovem possuir meios de prover a própria manutenção ou de tê-la provida por sua família."
25;24;0;"A operacionalização da assistência social em rede, com base no território, constitui um dos eixos estruturantes da Política Nacional de Assistência Social. No Sistema Único da Assistência Social – SUAS, o princípio da territorialização da rede socioassistencial baseia-se na oferta capilar de serviços e na sua localização nos territórios com incidência de vulnerabilidades e riscos sociais e pessoais para a população, a partir da lógica da proximidade do cidadão. O SUAS incorpora uma noção ampliada de território, compreendido como o terreno das políticas públicas, no qual se expressam as manifestações da questão social. Trata-se de uma concepção de território que ultrapassa a dimensão geográfica, sendo entendido como resultado da interação entre os homens e - Alternativas
A
espaço da gestão setorializada.
B
expressão máxima das reivindicações. 
C
identificação de condições reversíveis. 
D
lócus privilegiado de superações.
E
síntese das relações sociais."
78;24;1;"O território é uma das categorias fundamentais para planejar a atuação dos profissionais no âmbito da política de Assistência Social.
Sobre esse conceito, é correto afirmar:  - Alternativas
A
Todas as políticas sociais trabalham a partir da territorialização.
B
A expressão das políticas sociais nos territórios se dá pela presença de entidades sociais, para o atendimento da população que ali vive. 
C
Território pode ser compreendido como um conjunto de elementos que revelam exclusivamente as demandas econômicas da população.
D
No âmbito das políticas públicas, o conceito de território se reduz ao entendimento da dimensão físico-territorial da cidade.
E
O território é um espaço modificado pelo trabalho, que revela as relações de poder que o produzem, sobretudo, as expressões do cotidiano dos que nele vivem."
131;24;2;"Sobre o Território, assinale a alternativa correta. - Alternativas
A
Território é sinônimo de espaço geográfico, são espaços de vida, de relações, de trocas, de construção e desconstrução de vínculos cotidianos. Portanto, não revelam os significados atribuídos pelos diferentes sujeitos, mas o conhecimento dos dados e das estruturas físicas do espaço geográfico.
B
Na Norma Operacional Básica – NOB-SUAS/2005 – destaca-se o território como base de organização do Sistema Único de Assistência Social, cujos serviços devem obedecer à lógica distância do cidadão e localizar-se em territórios dos centros urbanos.
C
Na atualidade, desdobra-se para as políticas públicas a necessidade de compreender as particularidades de cada território e incorporar a abordagem territorial na formulação, implementação, monitoramento e avaliação das políticas públicas.
D
O território é dinâmico, é uma topografia natural, portanto é gueto, apartação e imobilidade.

E
A cidade é um território singular, onde se dá o chão concreto das políticas públicas, a raiz dos números e exclusivamente a realidade da vida individual."
26;25;0;"Acerca das políticas de seguridade social e previdência social no Brasil, assinale a alternativa correta. - Alternativas
A
Seguridade Social é uma das principais conquistas da Constituição Federal de 1988, com o objetivo de assegurar os direitos à saúde, à previdência e assistência social, com exceção do seguro-desemprego, que está ligado à política do trabalho.
B
O Conselho Nacional de Previdência Social (CNPS) tem como finalidade estabelecer o caráter democrático e descentralizado da administração e gestão pública tripartite, formada pelo governo, trabalhadores e empregadores.
C
A realização de um orçamento de forma diferenciada ao que está previsto na Constituição Federal de 1988 constitui-se historicamente como um dos fatores para as dificuldades encontradas na política de seguridade social.
D
O benefício do auxílio-doença somente poderá ser reativado pelo próprio Instituto Nacional do Seguro Social (INSS), não se admitindo decisões judiciais nesses casos.
E
Aposentadorias urbanas têm como opções a aposentadoria por idade urbana, por tempo de contribuição e temporária (salário-maternidade)."
79;25;1;"Diante da necessidade de enfrentar o agravamento da pobreza, o Poder Executivo no Amapá, enviou à Assembleia Legislativa projeto de lei que cria um programa estadual de transferência de renda. Coube, ao assistente social, subsidiar a análise de mérito desse projeto. Para tanto, deve reconhecer - Alternativas
A
que essa iniciativa não pode ser adotada, tendo por base a avaliação técnica realizada, em nível nacional, pelo IPEA (Instituto de Pesquisa Econômica Aplicada), que indicou a inexistência de resultados positivos em torno da ampliação de proteção social quando gerida nessa instância federativa.
B
a inadequação da tramitação do projeto nessa egrégia Casa de Leis, pelo fato de que um programa de transferência de renda não figuraria no escopo da proteção social estadual, por não estar previsto em nenhuma lei que regulamenta a seguridade não contributiva no Brasil.
C
a tramitação desse projeto condicionada ao repasse fundo a fundo (do Fundo Nacional de Assistência Social para o Fundo Estadual), na medida em que a legislação brasileira só autoriza o uso do erário público em nível federal para programas de transferência de renda e, neste caso, a autorização ficaria vinculada ao Bolsa Família.
D
a importância de implantação de programas dessa natureza, pois além de adotarem, de forma primaz, a concepção de que os cidadãos não são responsáveis individuais por sua pobreza e condição de vulnerabilidade, ainda essa iniciativa estaria amparada pelas normativas que regulam a política de assistência social no que concerne à segurança de renda.
E
a insipiência dessa iniciativa, considerando que as avaliações técnicas promovidas pelo governo federal em programas semelhantes, demonstraram que seus resultados provocaram acomodação das mulheres beneficiárias e, ainda, incentiva o aumento de número de filhos para a permanência no programa."
132;25;2;"Analise a notícia a seguir:




Estamos vivendo tempos de tormentas e temeridades, implementadas por uma agenda ultraneoliberal que retira diariamente direitos sociais conquistados com muita luta pela classe trabalhadora. O recente corte de quase 50% no orçamento proposto pelo governo [...] para o funcionamento do Sistema Único de Assistência Social (SUAS), expresso no Projeto de Lei Orçamentária Anual (PLOA 2019), aprofundará a precarização dos serviços, programas, projetos e benefícios ofertados a aproximadamente trinta milhões de famílias atendidas nos mais de oito mil Centros de Referência e Centros Especializados de Referência de Assistência Social (CRAS e CREAS), além de demais equipamentos. A medida também intensificará a deterioração das condições de trabalho de mais de seiscentas mil pessoas que atuam no SUAS, seja no setor público ou no privado sem fins lucrativos, incidindo no aumento de situações de sofrimento psíquico e de adoecimento agudo, ao lidarem com condições de vida cada vez mais aviltantes e desumanas vivenciadas pela população usuária dos serviços e benefícios socioassistenciais. [...] No caso da Assistência Social, esses cortes configuram um desmonte que inviabiliza o funcionamento de serviços, programas, projetos e benefícios, e deixa absolutamente sem proteção milhões de pessoas que vivem sem qualquer acesso aos direitos sociais.

(Fonte: Conselho Regional de Serviço Social do RS/10 região (CRESSRS) – Notícia de 30/09/2018. http://www.cressrs.org.br/noticia/assistentes-sociais-contra-os-novos-cortes-no-orcamento-federal-para-2019)




A partir desse fragmento de um texto retirado de uma nota do Conselho Regional de Serviço Social do RS/10 região (CRESS-RS), analise as assertivas abaixo:




I. O desenvolvimento desse cenário revela a história da Política de Assistência Social, marcada somente pela precarização e pelo descaso dessa política pública no âmbito da operacionalização dos serviços, programas, projetos e benefícios ofertados.

II. A implementação dessa agenda governamental é considerável e justa, já que não há na Lei nº 8.742/1993, que dispõe sobre a organização da Assistência Social e dá outras providências, capítulo que trate do financiamento dessa política pública.

III. No texto, salienta-se que “a medida também intensificará a deterioração das condições de trabalho de mais de seiscentas mil pessoas que atuam no SUAS”. Essa deterioração se dá exclusivamente pelo fato dessa Política Pública, desde a organização da sua Norma Operacional Básica do Sistema Único de Assistência Social (NOB/SUAS), não prever o financiamento público através do Estado.




Quais estão INCORRETAS? - Alternativas
A
Apenas I.
B
Apenas II.
C
Apenas III.
D
Apenas I e II.
E
I, II e III."
27;26;0;"A Lei Orgânica da Assistência Social afirma que a assistência social é uma política de seguridade social que provê os mínimos sociais e se realiza por meio de um conjunto integrado de ações de iniciativa pública e da sociedade, para garantir o atendimento às necessidades básicas. Conforme a Lei Orgânica da Assistência Social, assinale a alternativa incorreta. - Alternativas
A
Um dos objetivos da assistência social é a vigilância socioassistencial, que visa a analisar territorialmente a capacidade protetiva das famílias e, nela, a ocorrência de vulnerabilidades, de ameaças, de vitimizações e de danos.
B
Um dos princípios que regem a assistência social é a universalização dos direitos sociais, a fim de tornar o destinatário da ação assistencial alcançável pelas demais políticas públicas.
C
O SUAS é integrado exclusivamente pelos entes federativos e pelas entidades e organizações de assistência social abrangidas por esta Lei.
D
A organização da assistência social tem como base algumas diretrizes, entre elas a da participação popular.
E
A vigilância socioassistencial é um dos instrumentos das proteções da assistência social que identifica e previne as situações de risco e vulnerabilidade social e seus agravos no território."
80;26;1;"Sobre a assistência social, assinale a alternativa INCORRETA. - Alternativas
A
A assistência social, direito do cidadão e dever do Estado, é Política de Seguridade Social contributiva, que provê os mínimos sociais, realizada através de um conjunto integrado de ações de iniciativa pública e da sociedade para garantir o atendimento às necessidades básicas.
B
A assistência social tem por objetivos: a proteção social, que visa à garantia da vida, à redução de danos e à prevenção da incidência de riscos; a vigilância socioassistencial, que visa a analisar territorialmente a capacidade protetiva das famílias e nela a ocorrência de vulnerabilidades, de ameaças, de vitimizações e danos; a defesa de direitos, que visa a garantir o pleno acesso aos direitos no conjunto das provisões socioassistenciais.
C
Para o enfrentamento da pobreza, a assistência social realiza-se de forma integrada às políticas setoriais, garantindo mínimos sociais e provimento de condições para atender contingências sociais e promovendo a universalização dos direitos sociais.
D
Consideram-se entidades e organizações de assistência social aquelas sem fins lucrativos que, isolada ou cumulativamente, prestam atendimento e assessoramento aos beneficiários abrangidos pela Lei Orgânica de Assistencia Social, bem como as que atuam na defesa e garantia de direitos.
E
São de atendimento aquelas entidades que, de forma continuada, permanente e planejada, prestam serviços, executam programas ou projetos e concedem benefícios de prestação social básica ou especial, dirigidos às famílias e indivíduos em situações de vulnerabilidade ou risco social e pessoal, nos termos da LOAS, e respeitadas as deliberações do Conselho Nacional de Assistência Social (CNAS), de que tratam os incisos I e II do art. 18."
133;26;2;"Em relação aos objetivos da assistência social, avalie se as afirmativas a seguir são falsas (F) ou verdadeiras (V):
A assistência social, direito do cidadão e dever do Estado, é Política de Seguridade Social não contributiva, que provê os mínimos sociais, realizada através de um conjunto integrado de ações de iniciativa pública e da sociedade, para garantir o atendimento às necessidades básicas. Um dos objetivos da assistência social é a proteção social, que visa à garantia da vida, à redução de danos e à prevenção da incidência de riscos. Para o enfrentamento da pobreza, a assistência social realiza-se de forma integrada às políticas setoriais, garantindo mínimos sociais e provimento de condições para atender contingências sociais e promovendo a universalização dos direitos sociais.


As afirmativas são respectivamente:
 - Alternativas
A
F, F e V.
B
V, F e V.
C
V, V e V.
D
F, V e F.
E
V, V e F."
28;27;0;"São instâncias deliberativas do SUAS, de caráter permanente e composição paritária entre governo e sociedade civil, exceto: - Alternativas
A
Conselho Nacional de Assistência Social.
B
Conselho Regional de Assistência Social.
C
Conselho de Assistência Social do Distrito Federal.
D
Conselhos Municipais de Assistência Social."
81;27;1;"Em conformidade com a Lei Orgânica da Assistência Social, as instâncias deliberativas do SUAS, de caráter permanente e composição paritária entre governo e sociedade civil, são:




I – o Conselho Nacional de Assistência Social

II – os Conselhos Estaduais de Assistência Social

III – o Conselho de Assistência Social do Distrito Federal

IV – os Conselhos Municipais de Assistência Social




Estão corretos os itens: - Alternativas
A
Apenas II, III e IV
B
I, II, III e IV
C
Apenas I, II e IV
D
Apenas I e III
E
Apenas II e III"
134;27;2;"Sobre o Conselho Municipal de Assistência Social, julgue as afirmativas:

I - Os Conselhos Municipais de Assistência Social são permanentes e têm composição paritária entre governo e sociedade civil.

II - Os Conselhos Municipais de Assistência Social são instituídos por meio de lei municipais específicas que estabelece a composição, o conjunto de atribuições e o modo de exercer as competências. São vinculados à Secretaria Municipal de Assistência ou órgão equivalente, que deve prover a infraestrutura necessária ao funcionamento do conselho, garantindo recursos materiais, humanos e financeiros, inclusive com despesas referentes a passagens e diárias de conselheiros representantes do governo ou da sociedade civil, quando estiverem no exercício das atribuições.

III - Constitui-se em uma das atribuições do Conselho Municipal de Assistência Social: exercer a orientação e o controle do fundo municipal.

IV - Os Conselhos Municipais de Assistência Social, previstos na Lei 8.742, de 7/12/1993 (LOAS), são definidos como instâncias deliberativas do sistema descentralizado e participativo de assistência social. Assinale a alternativa CORRETA: - Alternativas
A
Apenas as afirmativas I, III e IV estão corretas.
B
Apenas as afirmativas II e III estão corretas.
C
Apenas as afirmativas I, II e IV estão corretas.
D
Todas as afirmativas estão corretas."
29;28;0;"De acordo com a NOB-RH, assinale a alternativa CORRETA a respeito Composição da equipe de referência mínima dos Centros de Referência da Assistência Social nos municípios de pequeno porte I, ou seja, até 2.500 famílias referenciadas.
 - Alternativas
A
2 técnicos de nível superior, sendo um profissional assistente social e outro preferencialmente psicólogo e 2 técnicos de nível médio.
B
2 técnicos de nível superior, sendo um profissional assistente social e outro preferencialmente com formação em Direito e 2 técnicos de nível médio.
C
3 técnicos de nível superior, sendo dois profissionais com formação em Serviço Social e outro preferencialmente psicólogo e 3 técnicos de nível médio.
D
2 técnicos de nível superior, sendo um profissional assistente social e outro obrigatoriamente psicólogo e 2 técnicos de nível médio.
E
2 técnicos de nível superior, podendo ser qualquer formação na área Humanas (serviço social, psicologia, Direito, pedagogia e outros) e 1 técnico de nível médio."
82;28;1;"De acordo com a Norma Operacional Básica de Recursos Humanos do SUAS, assinale a alternativa CORRETA quanto a composição da equipe de referência dos Centros de Referência da Assistência Social – CRAS, com até 2.500 famílias referenciadas:
 - Alternativas
A
Dois técnicos de nível superior, sendo um profissional assistente social e outro preferencialmente psicólogo e 2 técnicos de nível médio
B
Dois técnicos de nível superior, sendo preferencialmente assistente social e 2 técnicos de nível médio.
C
Três técnicos de nível superior, sendo dois assistentes sociais e outro preferencialmente pedagogo e um técnico de nível médio
D
Quatro técnicos de nível superior, sendo 2 profissionais assistentes sociais, 2 psicólogos e 3 técnicos de nível médio.
E
Dois técnicos de nível superior, sendo um profissional assistente social, outro preferencialmente psicólogo e um técnico de nível médio."
135;28;2;"De acordo com a NOB-RH/SUAS, a composição da equipe de referência dos Centros de Referência da Assistência Social - CRAS para a prestação de serviços e execução das ações no âmbito da Proteção Social Básica nos municípios de médio. Grande, metrópole e Distrito Federal contarão com no mínimo, a cada 5 mil famílias referenciadas:  - Alternativas
A
2 técnicos de nível superior, sendo um profissional assistente social e outro preferencialmente psicólogo e 2 técnicos de nível médio.
B
3 técnicos de nível superior, sendo dois profissionais assistentes sociais e preferencialmente um psicólogo e 3 técnicos nível médio.
C
1 técnico de nível superior, sendo este prioritariamente formado em Serviço Social.
D
4 técnicos de nível superior, sendo dois profissionais assistentes sociais, um psicólogo e um profissional que compõe o SUAS e 4 técnicos de nível médio. 
E
2 técnicos de nível superior, sendo um profissional assistente social e outro preferencialmente psicólogo e não há a obrigatoriedade de contratação de profissional de nível médio."
30;29;0;"Hortência, mãe de dois filhos adolescentes, recorre ao atendimento no CRAS, informando que seu companheiro, pai de seus filhos, foi recolhido ao sistema prisional após julgamento de delito por ele cometido. Solicita ao assistente social o requerimento do auxílio-reclusão para complementar a manutenção da prole, pois não possui nenhuma renda.

Diante dessa situação e entendimento sobre os benefícios previdenciários, cabe ao assistente social: - Alternativas
A
requerer o benefício, independentemente da qualidade de segurado do detento;
B
encaminhar a usuária ao advogado de seu companheiro, para que ele realize o procedimento; 
C
antes de qualquer ação, verificar se o detento tinha qualidade de segurado no período em que foi preso; 
D
orientar a usuária a procurar a Defensoria Pública para solicitar pensão alimentícia devido à detenção de seu companheiro;
E
informar a usuária que ela deve procurar o Serviço Social do sistema prisional a fim de fazer o requerimento. "
83;29;1;"Hortência, mãe de dois filhos adolescentes, recorre ao atendimento no CRAS, informando que seu companheiro, pai de seus filhos, foi recolhido ao sistema prisional após julgamento de delito por ele cometido. Solicita ao assistente social o requerimento do auxílio-reclusão para complementar a manutenção da prole, pois não possui nenhuma renda. Diante dessa situação e entendimento sobre os benefícios previdenciários, cabe ao assistente social: - Alternativas
A
requerer o benefício, independentemente da qualidade de segurado do detento;
B
encaminhar a usuária ao advogado de seu companheiro, para que ele realize o procedimento;
C
antes de qualquer ação, verificar se o detento tinha qualidade de segurado no período em que foi preso; 
D
orientar a usuária a procurar a Defensoria Pública para solicitar pensão alimentícia devido à detenção de seu companheiro; 
E
informar a usuária que ela deve procurar o Serviço Social do sistema prisional a fim de fazer o requerimento."
136;29;2;"Judite, mulher trans, desempregada, é tia materna e a única responsável de Ana, com cinco anos de idade. No mesmo domicílio, além de Judite e Ana, reside Daniel, homem cisgênero, marido da tia e também desempregado. Judite levou Ana consigo até uma unidade pública de assistência social para conhecer os serviços, programas, projetos e benefícios da política de assistência social que podem atendê-las nas demandas apresentadas. Na ocasião, Judite relatou a André, assistente social, que está passando uma fase difícil, com alimentação limitada, já que a renda da família está baixa. Revelou que é soropositiva e que contraiu o vírus HIV do atual companheiro; frisou que havia falado sobre isso apenas com a equipe de saúde que a acompanha e que fala agora com André, com o intuito de conhecer um pouco mais dos seus direitos. Informou, ainda, que está desconfiada de que Ana possa ter sofrido maus-tratos, inclusive de violência sexual, por parte de Daniel. No decorrer do atendimento, André falou sobre o sigilo profissional, avaliou que se tratava de uma família de baixa renda e explicou sobre o papel do Conselho Tutelar. Concluiu o atendimento e pediu para que Judite e Ana o aguardassem na recepção da unidade para proceder com as devidas orientações. Rayssa, também assistente social, que se encontrava na sala ao lado e ouviu o atendimento realizado, disse a André, em tom de brincadeira, que “não sabia o que ao certo essa gente realmente é”, pois, a usuária “além de ser soropositiva, parecia um homem”. De pronto, André discordou das opiniões de Rayssa, tendo dito inclusive que a postura da profissional era antiética, já que o gênero se expressa de diversas formas e que a condição sorológica da Judite era um assunto privado da usuária. Também comunicou que informará a instituição sobre a necessidade de adequação da estrutura física da sala de atendimento para assegurar o sigilo das informações apresentadas pelos usuários.
Considerando as resoluções do Conselho Federal de Serviço Social e a respeito das políticas, programas sociais e legislações dirigidas a segmentos específicos, assinale a opção correta.
 - Alternativas
A
A postura de André, ao confrontar a opinião de Rayssa acerca de Judite, vai em sentido oposto ao das orientações contidas nas resoluções do Conselho Federal de Serviço Social.
B
Acerca da comunicação de André sobre as inadequações do espaço de atendimento, o assistente social deve realizar imediatamente essa ação por escrito ao conselho regional de serviço social da jurisdição.
C
Rayssa, ao falar com André sobre a condição sorológica de Judite, não feriu qualquer direito de pessoas vivendo com HIV, já que ambos são profissionais devidamente qualificados e respondem sobre o mesmo código de ética profissional.
D
Por não haver confirmação de maus-tratos contra Ana, já que Judite não relatou ter certeza acerca desse contexto, é facultativo o encaminhamento da referida criança ao conselho tutelar, podendo ser realizadas outras providências legais disponíveis.
E
Devido a sua faixa etária, Ana deverá ter máxima prioridade no atendimento, ainda que não tenham sido confirmados os maus-tratos e a violência sexual contra ela."
31;30;0;"A Política Nacional para a População em Situação de Rua (PNPR), ao propor ações e estabelecer responsabilidades para diferentes áreas das políticas públicas, reconheceu o significado histórico das lutas e os direitos das pessoas que vivem nas ruas das grandes cidades em condição de aviltamento, realidade incompatível com o estágio de desenvolvimento alcançado pela humanidade. Com a implantação do SUAS e com a Tipificação Nacional dos Serviços Sócio assistenciais, foi tipificado o Serviço para Pessoas em Situação de Rua. Desse modo, pode-se caracterizar o atendimento a esse público considerando: - Alternativas
A
A Lei 10.098/2000, Decreto Nº 5.296, de 2004, o serviço especial de média e alta complexidade, prevendo como lócus de atendimento o Centro POP e na sua ausência o CREAS, bem como o Serviço Especializado de Abordagem Social e o Serviço de Acolhimento institucional.
B
A Lei Nº 11.258, de 30 de dezembro de 2005, o Decreto Nº 7.053, de 23 de dezembro de 2009, o serviço de proteção especial de média complexidade, prevendo como lócus de sua oferta o Centro POP, bem como o Serviço Especializado em Abordagem Social, o Serviço de Acolhimento Institucional e o Serviço de Acolhimento em Repúblicas.
C
A Lei Nº 11.692, de 11 de Junho de 2008, o Decreto Nº 6.307 de 14 de dezembro de 2007, o serviço de proteção social básica, de média e de alta complexidade prevendo como lócus de sua oferta o Centro POP, o CREAS e o CRAS, bem como o Serviço de Acolhimento Institucional, dependendo da realidade do município.
D
A Lei Nº 11.258, de 30 de dezembro de 2005, Decreto Nº 7.053/2009, caberá ao município ofertar ao morador de rua o serviço de acolhimento que tiver disponível, podendo ser o CRAS, o CREAS, o Centro POP ou outro, bem como encaminhar para outro município se não for morador local.
E
A Lei Nº 8.742, de 07 de dezembro de 1993, o Decreto Nº 7.053/2009, o serviço de proteção especial de alta complexidade, prevendo como lócus de sua oferta o CREAS, bem como o Serviço de Proteção e Atendimento Especializado a Famílias e Indivíduos e o Serviço Especializado em Abordagem Social."
84;30;1;"De acordo com Tipificação Nacional de Serviços Socioassistenciais, o serviço especializado para pessoas em situação de rua, é um serviço ofertado para pessoas que utilizam as ruas, como espaço de moradia e/ou sobrevivência, tendo a finalidade de assegurar atendimento e atividades direcionadas para desenvolvimento de sociabilidades, na perspectiva de fortalecimento de vínculos interpessoais e/ou familiares, que oportunizem a construção de novos projetos de vida. Todas as opções são características desse serviço, exceto: - Alternativas
A
Fortalecer a função protetiva da família, contribuindo na melhoria da sua qualidade de vida.
B
Possibilitar condições de acolhida na rede socioassistencial.
C
Contribuir para a construção de novos projetos de vida, respeitando as escolhas dos usuários e as especificidades do atendimento.
D
Contribuir para restaurar, preservar a integridade e a autonomia da população em situação de rua."
137;30;2;"A Tipificação Nacional dos Serviços Socioassistenciais tipifica o serviço ofertado para pessoas que utilizam as ruas como espaço de moradia e/ou sobrevivência. Tem a finalidade de assegurar atendimento e atividades direcionadas para o desenvolvimento de sociabilidades, na perspectiva de fortalecimento de vínculos interpessoais e/ou familiares que oportunizem a construção de novos projetos de vida. O serviço descrito é conhecido como:  - Alternativas
A
Serviço de Acolhimento Institucional - Casa de Passagem.
B
Serviço Especializado para Pessoas em Situação de Rua.
C
Serviço de Acolhimento em República. 
D
Serviço Especializado em Abordagem Social."
32;31;0;"Analise as afirmativas a seguir:

I. Todas as entidades de longa permanência, ou casalar, são obrigadas a firmar contrato de prestação de serviços com a pessoa idosa abrigada. No caso de entidades filantrópicas, ou casalar, é facultada a cobrança de participação do idoso no custeio da entidade. O Conselho Municipal do Idoso ou o Conselho Municipal da Assistência Social estabelecerá a forma de participação, que não poderá exceder a 70% (setenta por cento) de qualquer benefício previdenciário ou de assistência social percebido pelo idoso.

II. Tem direito ao Benefício de Prestação Continuada o brasileiro, nato ou naturalizado, e as pessoas de nacionalidade portuguesa, desde que, em todos os casos, comprovem residência no Brasil e renda familiar per capita inferior a 1/4 de salário mínimo vigente e se encaixem em uma das seguintes condições: ter 65 anos ou mais; ser uma pessoa com deficiência, de qualquer idade, entendida como aquela que apresenta impedimentos de longo prazo de natureza física, mental, intelectual ou sensorial, os quais, em interação com diversas barreiras, podem obstruir sua participação plena e efetiva na sociedade em igualdade de condições com as demais pessoas.

III. A entrevista é uma ferramenta importante na atuação profissional do assistente social, pois permite realizar uma escuta qualificada. Por meio do processo de diálogo, a entrevista visa estabelecer uma relação com o usuário, com objetivo de conhecer e intervir em sua realidade social, econômica, cultural e política. Sendo assim, podemos afirmar que a entrevista possui dois objetivos principais: frustrar o conhecimento da realidade dos usuários e realizar os encaminhamentos e orientações necessários para a garantia de direitos.

Marque a alternativa CORRETA:
 - Alternativas
A
Nenhuma afirmativa está correta.
B
Apenas uma afirmativa está correta.
C
Apenas duas afirmativas estão corretas
D
Todas as afirmativas estão corretas."
85;31;1;"A Assistência Social aos idosos será prestada, de forma articulada, conforme os princípios e diretrizes previstos na Lei Orgânica da Assistência Social, na Política Nacional do Idoso, no Sistema Único de Saúde e demais normas pertinentes.
Acerca da Assistência Social prestada aos idosos, assinale a alternativa correta.  - Alternativas
A
Aos idosos, a partir de 70 anos de idade, que não possuam meios para prover sua subsistência, nem de tê-la provida por sua família, é assegurado o benefício mensal de um salário-mínimo, nos termos da Lei Orgânica da Assistência Social – LOAS.
B
Todas as entidades de longa permanência, ou casa-lar, são obrigadas a firmar contrato de prestação de serviços com a pessoa idosa abrigada.
C
O acolhimento de idosos em situação de risco social, por adulto ou núcleo familiar, não caracteriza a dependência econômica, para os efeitos legais.
D
O Benefício de Prestação Continuada (BPC) já concedido a qualquer membro da família do idoso será sempre computado para os fins do cálculo da renda familiar per capita a que se refere a Lei Orgânica da Assistência Social."
138;31;2;"Analise as afirmativas a seguir: I. Todas as entidades de longa permanência, ou casa-lar, são obrigadas a firmar contrato de prestação de serviços com a pessoa idosa abrigada. O Conselho Municipal do Idoso ou o Conselho Municipal da Assistência Social estabelecerá a forma de participação prevista, que não poderá exceder a 70% (setenta por cento) de qualquer benefício previdenciário ou de assistência social percebido pelo idoso. Se a pessoa idosa for incapaz, caberá a seu representante legal firmar este contrato. II. O acolhimento familiar é uma medida protetiva prevista no Estatuto da Criança e do Adolescente (ECA) em que o menor é designado por um juiz para a realização de trabalho forçado em obra pública. Pode, também, ser substituída pelo pagamento de multa ou pela prestação de serviços para a comunidade. III. À luz da Lei nº 10.741, de 1º de outubro de 2003, que dispõe sobre o Estatuto do Idoso, os indivíduos com idade superior a 65 anos não podem ter acesso aos serviços municipais de assistência social, ainda que se encontrem em situação de vulnerabilidade social. Marque a alternativa CORRETA:
 - Alternativas
A
Nenhuma afirmativa está correta.
B
Apenas uma afirmativa está correta.
C
Apenas duas afirmativas estão corretas.
D
Todas as afirmativas estão corretas."
33;32;0;"O Programa Erradicação do Trabalho Infantil - - PETI, instituído pela Lei nº 12.435/11, tem - Alternativas
A
vinculação exclusiva à Secretaria Nacional de Direitos Humanos, da Presidência da República e opera uma bolsa destinada a crianças e adolescentes com idade inferior a 16 (dezesseis) anos em situação de trabalho, ressalvada a condição de aprendiz, a partir de 14 (quatorze) anos.
B
abrangência Nacional e será desenvolvido de forma articulada pelos entes federados, com a participação da sociedade civil, e tem como objetivo contribuir para a retirada de crianças e adolescentes com idade inferior a 16 (dezesseis) anos em situação de trabalho, ressalvada a condição de aprendiz, a partir de 14 (quatorze) anos.
C
abrangência Nacional e será desenvolvido de forma articulada pelos entes federados, com a participação da sociedade civil, e tem como objetivo contribuir para a retirada de crianças e adolescentes com idade inferior a 14 (quatorze) anos em situação de trabalho, ressalvada a condição de aprendiz, a partir de 12 (doze) anos.
D
transferência de renda coordenado pelas Secretarias Estaduais de Assistência Social e pela Secretaria Estadual do Distrito Federal, com o objetivo de superar a exploração do trabalho infantil nos casos de insalubridade.
E
caráter intersetorial e integra benefícios e serviços destinados a crianças e adolescentes em situação de trabalho com idade mínima de 18 anos; no entanto, com a criação do Programa Bolsa Família o mesmo foi extinto, pois o foco dado às políticas sociais a partir de 2003 é na matricialidade sociofamiliar."
