;index;variable;value
152;25;2;"A dimensão ética informa um dos pilares do Serviço Social brasileiro. Com referência numa abordagem histórico-crítica, entende-se que as determinações dessa dimensão “[...] são mediadas pelo conjunto de necessidades e possibilidades, de demandas e respostas que legitimam a profissão na divisão social do trabalho da sociedade capitalista, marcando a sua origem e a sua trajetória histórica” (BARROCO, 2009, p. 12).

Sobre os fundamentos da ética profissional, analise as assertivas abaixo:

I. A ética profissional se objetiva como ação moral , através da prática profissional, como normatização de deveres e valores , através do Código de Ética Profissional, como teorização ética, através das filosofias e teorias que fundamentam sua intervenção e reflexão e como ação ético - política .

II. A moral profissional diz respeito à relação entre a ação profissional do indivíduo singular (derivada de comportamento prático objetivador de decisões, escolhas, juízos e ações de valor moral), os sujeitos nela envolvidos e o produto concreto da intervenção profissional.

III. O que afere materialidade à consciência ética dos profissional é o pertencimento a um projeto profissional que possa responder aos seus ideais, projeções profissionais e societárias, enquanto profissionais, cidadãos e categoria organizada.

IV. A ética também se objetiva através do Código de Ética, entendido enquanto um conjunto de valores e princípios, normas morais, direitos, deveres e sanções. Normativa instrutora do comportamento individual dos profissionais, dirigido à regulamentação de suas relações éticas com a instituição de trabalho, com outros profissionais, com a população usuária e com o conjunto das entidades da categoria profissional.

Assinale a sequência correta:
 - Alternativas
A
V-V-V-V
B
F-V-V-F
C
V-V-V-F
D
F-F-F-V
E
F-V-F-F"
27;26;0;"Segundo a resolução CFESS Nº 428/2002 são penalidades para o profissional de Serviço Social que incorrer em conduta antiética: - Alternativas
A
advertência reservada ou pública e cassação do registro profissional.
B
multa, advertência reservada, suspensão do exercício profissional e cassação do registro profissional.
C
multa, advertência reservada, advertência pública, suspensão do exercício profissional e cassação do registro profissional.
D
suspensão do exercício profissional, multa e cassação do registro profissional."
90;26;1;"Assinale a alternativa que aponta CORRETAMENTE todas as penalidades relativas às infrações disciplinares, previstas no Código de Ética do(a) Assistente Social.  - Alternativas
A
Multa; advertência reservada; suspensão do exercício profissional; cassação do registro profissional.
B
Multa; advertência reservada; advertência pública; suspensão do exercício profissional; proibição de obter registro profissional por dois anos.
C
Multa; advertência reservada; advertência pública; suspensão do exercício profissional por um ano; cassação do registro profissional.
D
Multa; advertência reservada; advertência pública; suspensão do exercício profissional; cassação do registro profissional.
E
Multa; advertência reservada; advertência pública; proibição de realizar registro profissional por três anos."
153;26;2;"As infrações ao Código de Ética do Assistente Social acarretarão penalidades, desde a multa à cassação do exercício profissional. Assinale a alternativa que descreva as penalidades conforme gradação estabelecida - Alternativas
A
multa; advertência pública; suspensão do exercício profissional; advertência reservada; cassação do registro profissional.
B
multa; advertência reservada; advertência pública; cassação do registro profissional; suspensão do exercício profissional.
C
advertência reservada; advertência pública; multa; suspensão do exercício profissional; cassação do registro profissional.
D
multa; advertência reservada; advertência pública; suspensão do exercício profissional; cassação do registro profissional.
E
advertência pública; multa; advertência reservada; suspensão do exercício profissional; cassação do registro profissional."
28;27;0;"A duração do trabalho do Assistente Social é de: - Alternativas
A
44 (quarenta e quatro) horas semanais.
B
40 (quarenta) horas semanais.
C
20 (vinte) horas semanais.
D
30 (trinta) horas semanais."
91;27;1;"Marque a alternativa CORRETA.

Quanto a jornada de trabalho do Assistente Social, podemos dizer que:
 - Alternativas
A
A duração do trabalho do Assistente Social é de 40 (quarenta) horas semanais;
B
A duração do trabalho do Assistente Social é de 30 (trinta) horas semanais;
C
A duração do trabalho do Assistente Social é de 44 (quarenta e quatro) horas semanais
D
A duração do trabalho do Assistente Social é de 35 (trinta e cinco) horas semanais
E
A duração do trabalho do Assistente Social é de 85 (oitenta e cinco) horas mensais."
154;27;2;"De acordo com a Lei n. 8.662, de 7 de junho de 1993, Art. 5º-A. A duração do trabalho do Assistente Social é de - Alternativas
A
30 (trinta) horas semanais.
B
40 (quarenta) horas semanais.
C
35 (trinta e cinco) horas semanais.
D
44 (quarenta e quatro) horas semanais.
E
20 (vinte) horas semanais."
29;28;0;"Leia as afirmativas a seguir:
I. Mudar o domicílio para local distante, sem justificativa, visando a dificultar a convivência do adolescente com os familiares é um ato de alienação parental. II. Planejar, organizar e administrar benefícios e serviços sociais não são competências do Assistente Social.
Marque a alternativa CORRETA: - Alternativas
A
As duas afirmativas são verdadeiras.
B
A afirmativa I é verdadeira, e a II é falsa.
C
A afirmativa II é verdadeira, e a I é falsa.
D
As duas afirmativas são falsas."
92;28;1;"Leia as afirmativas a seguir:
I. Prestar assessoria e apoio aos movimentos sociais em matéria relacionada às políticas sociais não é competência do Assistente Social. II. O combate à alienação parental exige que sejam omitidas ao genitor informações médicas relevantes sobre a criança.
Marque a alternativa CORRETA: - Alternativas
A
As duas afirmativas são verdadeiras.
B
A afirmativa I é verdadeira, e a II é falsa.
C
A afirmativa II é verdadeira, e a I é falsa.
D
As duas afirmativas são falsas."
155;28;2;"Leia as afirmativas a seguir:
I. Prestar assessoria e consultoria a órgãos da administração pública direta e indireta com relação às matérias relacionadas aos serviços sociais, é uma função vedada ao Assistente Social. II. Segundo a PNAS, o conceito de família inclui obrigatoriamente pais e filhos unidos por laços consanguíneos.
Marque a alternativa CORRETA: - Alternativas
A
As duas afirmativas são verdadeiras.
B
A afirmativa I é verdadeira, e a II é falsa.
C
A afirmativa II é verdadeira, e a I é falsa.
D
As duas afirmativas são falsas."
30;29;0;"Acerca da atuação de assistentes sociais nos processos de assessoria, consultoria, auditoria e supervisão técnica, assinale a alternativa correta. - Alternativas
A
A assessoria e a consultoria a empresas privadas e outras entidades, em matéria de Serviço Social, é uma competência profissional do/a assistente social.
B
A principal função de um assessor é operar a ação proposta por aquele que demanda a assessoria. 
C
A assessoria/consultoria é uma ação que é desenvolvida por um profissional com conhecimentos na área, que tem a realidade como objeto de estudo e a intenção de alteração da realidade.
D
Há um evidente impedimento ético tanto na solicitação da assessoria por uma equipe como por indicação externa, sendo assim, não é permitido prestar assessoria nessas condições.
E
A assessoria configura-se como um trabalho precarizado, fruto da interna terceirização enfrentada pela categoria profissional, sendo combatido pelo conselho federal devido ao abandono do trabalho assistencial."
93;29;1;"A prestação de assessoria e consultoria está prevista no Código de Ética Profissional e é uma atividade comum no Serviço Social. Tomando como referência o artigo “Consultoria social nas empresas: entre a inovação e a precarização silenciosa do Serviço Social”, de Márcia Regina Botão, analise as assertivas abaixo:




I. As assessorias são solicitadas ou indicadas, na maioria das vezes, com o objetivo de possibilitar a articulação e a preparação de uma equipe para a construção de seu projeto de prática por meio de um expert que venha assisti-la teórica e tecnicamente.

II. A assessoria consiste em uma prestação de serviço mais pontual e que a equipe que contrata possui um conhecimento prévio sobre o assunto. No caso da consultoria, o processo desenvolvido é mais complexo e, consequentemente, tende a ser mais demorado.

III. Nos processos de assessoria, um assistente social ou uma equipe geralmente procura por um expert para que dê o parecer sobre caminhos que a equipe escolheu e/ou encaminhamentos que está realizando, por exemplo: indicar bibliografia sobre temas específicos, dar o parecer sobre projetos de pesquisa e/ou avaliar encaminhamento de levantamentos e pesquisas em andamento, indicar ou realizar cursos sobre temas específicos da área de atuação profissional etc.




Quais estão corretas sobre os processos assessoria e/ou consultoria? - Alternativas
A
Apenas I.
B
Apenas II.
C
Apenas I e III.
D
 Apenas II e III.
E
I, II e III."
156;29;2;"Sobre a emissão de pareceres, laudos e opiniões técnicas conjuntas, entre assistente social e outros profissionais, assinale a alternativa INCORRETA. - Alternativas
A
Ao atuar em equipes multiprofissionais, o assistente social deverá respeitar as normas e limites legais, técnicos e normativos das outras profissões, em conformidade com o que estabelece a Lei de Regulamentação da Profissão.
B
Ao atuar em equipes multiprofissionais, o assistente social deverá garantir a especificidade de sua área de atuação.
C
O entendimento ou opinião técnica do assistente social sobre o objeto da intervenção conjunta com outra categoria profissional e/ ou equipe multiprofissional deve destacar a sua área de conhecimento separadamente, delimitando o âmbito de sua atuação, seu objeto, instrumentos utilizados, análise social e outros componentes que devem estar contemplados na opinião técnica.
D
O assistente social deverá emitir sua opinião técnica somente sobre o que é de sua área de atuação e de sua atribuição legal, para aquilo que está habilitado e autorizado a exercer, assinando e identificando seu número de inscrição no Conselho Regional de Serviço Social.
E
No atendimento multiprofissional, a avaliação e a discussão da situação poderá ser multiprofissional, respeitando a conclusão manifestada por escrito pelo assistente social, que tem seu âmbito de intervenção nas suas atribuições privativas."
31;30;0;"Os projetos profissionais apresentam a autoimagem de uma profissão, elegem os valores que a legitimam socialmente, delimitam e priorizam seus objetivos e funções, formulam os requisitos (teóricos, práticos e institucionais) para o seu exercício, prescrevem normas para o comportamento dos profissionais e estabelecem as bases das suas relações com os usuários de seus serviços, com as outras profissões e com as organizações e instituições sociais privadas e públicas (inclusive o Estado, a quem cabe o reconhecimento jurídico dos estatutos profissionais).
(NETTO, José Paulo. A Construção do Projeto Ético-Político do Serviço Social. p. 144. In.: Serviço Social e saúde / Ana Elizabete Mota... [et al.], (orgs). – 4.ed. – São Paulo: Cortez; Brasília<DF: OPAS, OMS, Ministério da Saúde, 2009.).
Analise o texto e assinale a alternativa INCORRETA:
 - Alternativas
A
O projeto profissional do serviço social começa a ser tratado nacionalmente como projeto ético-político a partir do código de ética de 1986, pois o ético e o político são entendidos como sinônimos.
B
Do ponto de vista estritamente profissional, o projeto ético-político implica o compromisso com a competência, que só pode ter como base o aperfeiçoamento intelectual do assistente social.
C
O projeto ético-político dos assistentes sociais tem seus valores e pilares definidos no código de ética profissional, na lei de regulamentação da profissão e nas diretrizes curriculares, e vem orientando a atuação do serviço social tanto no âmbito da formação quanto do exercício profissional.
D
O projeto profissional do serviço social vincula-se a uma nova projeção de sociedade, aquela em que se propicie aos trabalhadores um pleno desenvolvimento para a invenção e vivência de novos valores, o que, evidentemente, supõe a erradicação de todos os processos de exploração, opressão e alienação."
94;30;1;"Os projetos profissionais apresentam a autoimagem de uma profissão, elegem os valores que a legitimam socialmente, delimitam e priorizam seus objetivos e funções, formulam os requisitos (teóricos, práticos e institucionais) para o seu exercício, prescrevem normas para o comportamento dos profissionais e estabelecem as bases das suas relações com os usuários de seus serviços, com as outras profissões e com as organizações e instituições sociais privadas e públicas (José Paulo Netto/1999).




Sobre o Projeto Ético-Político do Serviço Social, é correto afirmar: - Alternativas
A
Os projetos profissionais são construídos por uma categoria profissional constituída apenas pelos profissionais que estão efetivamente na prática.
B
Os projetos profissionais são estruturas rígidas, respondendo às alterações no sistema de necessidades sociais sobre o qual a profissão opera.
C
Para que um projeto profissional se fortaleça na sociedade, é necessário que ele tenha em sua base um corpo profissional fortemente organizado.
D
O projeto ético-político do Serviço Social adota princípios e valores exclusivos, a saber: reconhecimento da liberdade, reconhecimento da autonomia e plena conquista dos direitos sociais.
E
O projeto profissional do Serviço Social implica um compromisso profissional com a competência embasada no aperfeiçoamento exclusivamente teórico."
157;30;2;"Leia e analise as afirmativas a seguir, relativas aos projetos profissionais.




I. Os projetos profissionais apresentam a autoimagem de uma profissão, elegem os valores que a legitimam socialmente.

II. Os projetos profissionais delimitam e priorizam os objetivos e as funções das profissões e formulam os requisitos (teóricos, práticos e institucionais) para o seu exercício.

III. Os projetos profissionais não prescrevem normas para o comportamento dos profissionais bem como não estabelecem as bases das suas relações com os usuários de seus serviços, com as outras profissões e com as organizações e instituições sociais privadas e públicas. Isso deve ficar a cargo de cada organização.




Estão CORRETAS as afirmativas: - Alternativas
A
I e II, apenas.
B
I e III, apenas.
C
II e III, apenas.
D
I, II e III."
32;31;0;"Constituem infrações disciplinares, EXCETO: - Alternativas
A
exercer a profissão quando impedido de fazê-lo.
B
não participar de instituição que, tendo por objeto o Serviço Social, não esteja inscrita no Conselho Regional.
C
não cumprir, no prazo estabelecido determinação emanada do órgão ou autoridade dos Conselhos, depois de notificado.
D
deixar de pagar, regularmente, as anuidades e contribuições devidas ao Conselho Regional de Serviço Social que esteja obrigado.
E
fazer ou apresentar declaração, documento falso ou adulterado, perante o Conselho Regional ou Federal."
95;31;1;"Sobre as infrações disciplinares dispostas no Código de Ética Profissional do Assistente Social, assinale a alternativa correta. - Alternativas
A
Exercer a profissão quando impedido/a de fazê-lo, ou facilitar, por qualquer meio, o seu exercício ao/às não inscritos/as ou impedidos/as.
B
Cumprir, no prazo estabelecido, determinação emanada do órgão ou autoridade dos Conselhos, em matéria destes, depois de regularmente notificado/a.
C
Não pagar, regularmente, as anuidades e contribuições devidas ao Conselho Federal de Serviço Social a que esteja obrigado/a.
D
Não participar de instituição que, tendo por objeto o Serviço Social, não esteja inscrita no Conselho Regional.
E
Não fazer ou apresentar declaração, documento falso ou adulterado, perante o Conselho Regional ou Federal."
158;31;2;"Conforme o Código de Ética dos/as assistentes sociais de 1993, constituem infrações disciplinas as seguintes afirmativas, EXCETO: - Alternativas
A
Exercer a profissão quando impedido/a de fazê-lo, ou facilitar, por qualquer meio, o seu exercício ao/às não inscritos/as ou impedidos/as.
B
Não cumprir, no prazo estabelecido, determinação emanada do órgão ou autoridade dos Conselhos, em matéria destes, depois de regularmente notificado/a.
C
Deixar de pagar, regularmente, as anuidades e contribuições devidas ao Conselho Regional de Serviço Social a que esteja obrigado/a.
D
Participar de associação que, tendo por afinidade o Serviço Social, não esteja inscrita no Conselho Federal.
E
Fazer ou apresentar declaração, documento falso ou adulterado, perante o Conselho Regional ou Federal."
33;32;0;"Considerando que a pesquisa em serviço social se expressa na formação e no trabalho, além de ser entendida como atribuição profissional, julgue o item que se segue. 




A defesa da transversalidade da pesquisa em serviço social na formação profissional do assistente social, no século XXI, pressupõe a defesa da centralidade da pesquisa acadêmico-científica e da pesquisa em serviços.
 - Alternativas
Certo
Errado"
96;32;1;"A dimensão investigativa constitui muitas das competências profissionais, permitindo aos/as assistentes sociais conhecer as multivariadas expressões da Questão Social postas como demandas pelos usuários.

Sobre a Pesquisa em Serviço Social é CORRETO afirmar que - Alternativas
A
A pesquisa possibilita que os/as assistentes sociais conheçam parcial e historicamente os processos sociais.
B
A pesquisa permite que os/as assistentes sociais compreendam em totalidade e profundidade como as relações sociais ocorrem.
C
A pesquisa em Serviço Social enquanto processo sistemático permite que se compreenda a sociedade como um espaço harmônico.
D
A pesquisa em Serviço Social está restrita ao âmbito acadêmico da graduação e pós-graduação.
E
A pesquisa em Serviço Social está isenta das disposições do Código de Ética quanto ao sigilo profissional, uma vez que os dados são necessários para os projetos de intervenção."
159;32;2;"A investigação e a intervenção são elementos que compreendem a dialética do modo de ser do Serviço Social, claramente expresso nas competências/atribuições profissionais. A atitude investigativa e a pesquisa são partes constitutivas do exercício profissional (GUERRA, 2009). Sobre isso, analise as afirmativas abaixo e assinale a alternativa CORRETA.

I. A investigação da realidade permite qualificar a formulação do projeto de intervenção e da intervenção propriamente dita.

II. A pesquisa garante o estatuto de maioridade intelectual para a profissão, pois possibilita uma contribuição às diversas áreas de conhecimento. Entretanto, limita as mediações necessárias para entendimento das demandas da classe trabalhadora, que é possível através da dimensão interventiva.

III. As competências e atribuições previstas na Lei n. 8662/1993, exige que o assistente social torne a pesquisa um elemento constitutivo do trabalho profissional, como precondição ao exercício profissional competente e qualificado.

IV. Os conhecimentos técnico-operativos, na atribuição interventiva, são os que se constituem componentes fundamentais. E na atribuição investigativa, são os conhecimentos teóricometodológicos os componentes fundamentais.

V. A necessidade de atuarmos sobre a realidade é o que nos conduz ao conhecimento. E, para intervir, é preciso conhecer, sendo necessários os procedimentos adequados.

VI. A pesquisa resulta em um conhecimento sempre provisório, parcial, histórico. Isso por ser relativa a um tempo e espaço sociocultural e historicamente determinado. - Alternativas
A
I, III, V e VI são corretas.
B
Todas estão corretas.
C
Somente a II está incorreta.
D
A II e VI estão incorretas.
E
A II, IV e VI estão incorretas."
34;33;0;"O conjunto Conselho Federal de Serviço Social – Conselho Regional de Serviço Social (CFESS–CRESS), com o objetivo de contribuir para a formação, o direcionamento e a materialização do projeto ético-político do serviço social na política de educação, lançou o documento intitulado Subsídios para a Atuação de Assistentes Sociais na Política de Educação. Considerando esse assunto, julgue o item. 




O trabalho do assistente social na política de educação, na perspectiva do projeto ético-político, deve basear-se na concepção de uma educação emancipadora, que favoreça aos sujeitos sociais o desenvolvimento de suas potencialidades e capacidades como gênero humano.  
 - Alternativas
Certo
Errado"
97;33;1;"Para o CFESS (2013), a inserção de assistentes sociais na Política de Educação, ao longo das últimas duas décadas, responde sobretudo às requisições socioinstitucionais de ampliação das condições de acesso e de permanência da população nos diferentes níveis e modalidades de educação, a partir da mediação de programas governamentais instituídos mediante as pressões de sujeitos políticos que atuam no âmbito da sociedade civil. Sobre a temática, assinale a alternativa correta. - Alternativas
A
A política da educação inscreve-se, portanto, na dinâmica contraditória das lutas societárias em torno dos processos de democratização e qualidade da educação, cujo resultado mais efetivo tem se traduzido na diminuição das condições de acesso e permanência, a partir do cancelamento de programas assistenciais, o que caracterizou a intervenção do Estado no campo das políticas sociais na primeira década deste século. 
B
Reafirma-se a compreensão de que o trabalho do (a) assistente social, no campo da educação, se restringe ao segmento estudantil e às abordagens individuais. 
C
As principais estratégias de ampliação do acesso à educação escolarizada estão apoiadas no pressuposto de que tal ação cabe exclusivamente ao Estado, e não pode ser dividida com determinados setores da sociedade civil e nem com o próprio empresariado, pois é uma parte de um amplo esforço de legitimação do consenso em torno da sociabilidade burguesa.
D
A educação pode ser considerada um espaço privilegiado para o enriquecimento ou empobrecimento do gênero humano. Assim, na perspectiva de fortalecimento do projeto éticopolítico, o trabalho do (a) assistente social na Política de Educação pressupõe a referência a uma concepção de educação emancipadora, que possibilite aos indivíduos sociais o desenvolvimento de suas potencialidades e capacidades como gênero humano.
E
A qualidade da educação deve ser representada através dos discursos hegemônicos para difundir a “pedagogia das competências”, com os paradigmas do “empreendedorismo” e da “empregabilidade”, com os investimentos em projetos pedagógicos voltados para se alcançar “eficiência” e “eficácia” na gestão educacional, como integrantes do esforço de consolidação de novos consensos."
160;33;2;"O documento “Subsídios para a atuação de Assistentes Sociais na Política de Educação” elaborado pelo conjunto CFESS/CRESS apresenta uma Concepção de Educação que orienta a atuação de Assistentes Sociais na Política de Educação. Em relação a essa concepção, marque V para as alternativas VERDADEIRAS e F para as FALSAS:




( ) A educação é um complexo constitutivo da vida social, que tem uma função social importante na dinâmica da reprodução social, ou seja, nas formas de reprodução do ser social, expressando, por conseguinte, as contradições que particularizam a vida social.

( ) Se a educação, sob o prisma do capital, se converte em um conjunto de práticas sociais que contribuem para a internalização dos consensos necessários à reprodução ampliada desse sistema metabólico, também e a partir dessa dinâmica é que se instauram as possibilidades de construção histórica de uma educação emancipadora, cujas condições dependem de um amplo processo de universalização do trabalho e da educação como atividade humana autorrealizadora.

( ) A Política Educacional, hoje, não se estrutura como forma de assegurar modos autônomos de pensar e agir, mas se reveste sob a marca das inversões que são necessárias à reprodução do sistema metabólico do capital, em um processo de ampliação das formas de acesso e permanência em diferentes níveis e modalidades educacionais: educação infantil, ensino fundamental, ensino médio, educação profissional e tecnológica, educação de jovens e adultos, educação especial e educação superior, a partir do desenvolvimento de programas assistenciais, incentivo à contratação de crédito e forte transferência de recursos do fundo público para a burguesia educacional.

( ) Uma concepção de educação que esteja sintonizada com os princípios do Projeto Ético-Político do Serviço Social deve reconhecer na Política de Educação um direito social a ser universalizado.




Assinale a alternativa que apresenta a sequência CORRETA: - Alternativas
A
( F ) ( V ) ( F ) ( V ).
B
( V ) ( V ) ( V ) ( V ).
C
( F ) ( F ) ( F ) ( F ).
D
( V ) ( V ) ( F ) ( F )."
35;34;0;"O Código de Ética do(a) Assistente Social foi aprovado em 13/3/1993 pela Resolução 273 do Conselho Federal de Serviço Social (CFESS). O código confere amplitude política à atuação profissional, agregando princípios democráticos da Constituição Federal de 1988, atribuindo natureza institucional à sua conduta. O código apresenta os direitos, deveres e aquilo que é proibido ao Assistente Social (vedações), no que tange à relação com usuários, instituições empregadoras, outros profissionais, entidades da categoria e demais organizações da sociedade civil. Além disso, o código trata do sigilo profissional e da relação do Assistente Social com a justiça.
Sobre o sigilo profissional e a relação do (a) Assistente Social com a Justiça, de acordo com o Código de Ética, é correto afirmar que - Alternativas
A
o Assistente Social, quando intimado a prestar depoimento, deverá comparecer e declarar que está obrigado a guardar sigilo profissional, quando se tratar de situação ou de pessoas com quem manteve qualquer atuação ou relação profissional.
B
o sigilo profissional na vertente do “direito” deverá ser respeitado por qualquer profissional que se relaciona com o Assistente Social, exceto aqueles que estejam em posição hierárquica superior a ele.
C
a proteção do usuário abrange tão somente as informações escritas mantidas nos arquivos profissionais, onde são guardadas as informações de que o profissional tomou conhecimento em decorrência de sua atividade profissional.
D
na qualidade de perito, é vedado ao Assistente Social, no curso de seu depoimento, tecer considerações, esclarecimentos de natureza técnica e profissional; entretanto, não está impedido de prestar informações sobre fatos ocorridos na sua relação com o usuário."
98;34;1;"A Resolução do Conselho Federal de Serviço Social (CFESS) nº 273, de 13 março de 1993 “Institui o Código de Ética Profissional do/a Assistente Social e dá outras providências”. Para a aprovação desse código foram consideradas várias questões.
Mediante as considerações apresentadas no Código de Ética do(a) Assistente Social de 1993, assinale a alternativa incorreta:  - Alternativas
A
Considerando a avaliação da categoria e das entidades do Serviço Social de que o Código homologado em 1986 apresenta insuficiências;
B
Considerando as exigências de normatização específicas de um Código de Ética Profissional e sua real operacionalização;
C
Considerando a posição amplamente assumida pela categoria de que o Código de 1986 não expressa conquistas políticas, deve ser revisado;
D
Considerando a posição amplamente assumida pela categoria de que as conquistas políticas expressas no Código de 1986 devem ser preservadas;
E
Considerando a necessidade de criação de novos valores éticos, fundamentados na definição mais abrangente, de compromisso com os usuários, com base na liberdade, democracia, cidadania, justiça e igualdade social;"
161;34;2;"Considerando a ética profissional e o Código de Ética do assistente social, analise os enunciados abaixo e assinale a alternativa INCORRETA: - Alternativas
A
O código de ética do assistente social em vigência foi aprovado por meio da Resolução n° 273 de 13 de março de 1993. As versões anteriores do Código foram publicadas nos anos de 1947, 1965, 1975 e 1986.
B
O código de ética do assistente social em vigência foi aprovado por meio da Resolução n° 273 de 13 de março de 1993. As versões anteriores do Código foram publicadas nos anos de 1947 e 1986.
C
No código de ética do assistente social de 1993 constam como direitos dos assistentes sociais o sigilo profissional, o livre acesso ao cliente e contratação de honorários segundo as normas regulamentares.
D
Conforme o Código do Assistente Social de 1993 é dever dos assistentes sociais zelar pela família, defendendo a prioridade dos seus direitos e encorajando medidas que favoreçam a sua estabilidade e integridade.
E
O sigilo profissional protegerá o público atendido pelo assistente social em tudo aquilo que o profissional tomar conhecimento, como decorrência do exercício da atividade profissional. No entanto, conforme as diretrizes do código de ética, o sigilo profissional pode ser revelado sempre que se tratar de trabalho multidisciplinar."
36;35;0;"O serviço social é uma profissão reconhecida pelo posicionamento a favor dos direitos humanos, por fomentar o debate de pautas societárias importantes e também por suas bandeiras de luta. No que se refere às formas de expressão e enfrentamento do serviço social, julgue o item. 




Uma das bandeiras de luta do assistente social é o posicionamento a favor da internação e do acolhimento involuntário nas comunidades terapêuticas. 
 - Alternativas
Certo
Errado"
99;35;1;"O serviço social é uma profissão reconhecida pelo posicionamento a favor dos direitos humanos, por fomentar o debate de pautas societárias importantes e também por suas bandeiras de luta. No que se refere às formas de expressão e enfrentamento do serviço social, julgue o item. 




Uma das bandeiras de luta do serviço social é a defesa da extinção das condicionalidades dos usuários e das famílias beneficiárias dos programas de transferência de renda. 
 - Alternativas
Certo
Errado"
162;35;2;"O serviço social é uma profissão reconhecida pelo posicionamento a favor dos direitos humanos, por fomentar o debate de pautas societárias importantes e também por suas bandeiras de luta. No que se refere às formas de expressão e enfrentamento do serviço social, julgue o item. 




As bandeiras de luta do serviço social incluem a defesa da supremacia do atendimento às necessidades sociais sobre as exigências de rentabilidade econômica em todas as políticas sociais. 
 - Alternativas
Certo
Errado"
37;36;0;"Segundo o Código de Ética Profissional dos Assistentes Sociais, são competências do Assistente Social, exceto: - Alternativas
A
Elaborar, implementar, executar e avaliar políticas sociais junto a órgãos da administração pública, direta ou indireta, empresas, entidades e organizações populares.
B
Elaborar, coordenar, executar e avaliar planos, programas e projetos que sejam do âmbito de atuação do Serviço Social com participação da sociedade civil;
C
Encaminhar providências, e prestar orientação social a indivíduos, grupos e à população.
D
Planejar, organizar e administrar benefícios e Serviços Comerciais.
E
Prestar assessoria e apoio aos movimentos sociais em matéria relacionada às políticas sociais, no exercício e na defesa dos direitos civis, políticos e sociais da coletividade."
100;36;1;"As competências do Assistente Social, na área de planejamento, são estabelecidas na Lei 8.662/1993 que regulamenta a profissão. Com base no que estabelece a Lei, com relação às competências do Assistente Social nessa área, é competência do Assistente Social: - Alternativas
A
planejar benefícios e Serviços Sociais; planejar pesquisas e planejamento de Serviços Sociais e de Unidade de Serviço Social.
B
planejar ações do setor de recursos humanos e de atendimento ao público das empresas e instituições públicas.
C
planejamento da gestão de pessoas nos setores específicos dos órgãos da administração pública direta e indireta, empresas privadas e outras entidades.
D
planejamento estratégico da área de marketing social das organizações públicas ou privadas.
E
assessorar o planejamento estratégico da gestão dos institutos de pesquisa de órgãos da administração pública direta e indireta, empresas privadas e outras entidades."
163;36;2;"As competências do Assistente Social, na área de planejamento, são estabelecidas na Lei 8.662/1993 que regulamenta a profissão. Com base no que estabelece a Lei, com relação às competências do Assistente Social nessa área, é competência do Assistente Social: - Alternativas
A
planejar benefícios e Serviços Sociais; planejar pesquisas e planejamento de Serviços Sociais e de Unidade de Serviço Social.
B
planejar ações do setor de recursos humanos e de atendimento ao público das empresas e instituições públicas.
C
planejamento da gestão de pessoas nos setores específicos dos órgãos da administração pública direta e indireta, empresas privadas e outras entidades.
D
planejamento estratégico da área de marketing social das organizações públicas ou privadas.
E
assessorar o planejamento estratégico da gestão dos institutos de pesquisa de órgãos da administração pública direta e indireta, empresas privadas e outras entidades."
38;37;0;"Constituem atribuições privativas do (a) Assistente Social, EXCETO: - Alternativas
A
Assessoria, consultoria e órgãos da Administração Pública direta e indireta, empresas privadas e outras entidades, em matéria de Serviço Social.
B
Elaborar, coordenar, executar e avaliar planos, programas e projetos que sejam do âmbito de atuação do Serviço Social com participação da sociedade civil.
C
Treinamento, avaliação e supervisão direta de estagiários de Serviço Social.
D
Dirigir e coordenar associações, núcleos, centros de estudo e de pesquisa em Serviço Social. 
E
Coordenar seminários, encontros, congressos e eventos assemelhados sobre assuntos de Serviço Social."
101;37;1;"Conforme a Lei de Regulamentação da Profissão de Serviço Social, entre as atribuições privativas do/a Assistente Social estão: - Alternativas
A
Elaborar, implementar, executar e avaliar políticas sociais junto a órgãos da administração pública, direta ou indireta, empresas, entidades e organizações populares; e, encaminhar providências, e prestar orientação social a indivíduos, grupos e à população.
B
Elaborar, coordenar, executar e avaliar planos, programas e projetos que sejam do âmbito de atuação do Serviço Social com participação da sociedade civil; e, planejar, organizar e administrar benefícios e Serviços Sociais.
C
Planejar, executar e avaliar pesquisas que possam contribuir para a análise da realidade social e para subsidiar ações profissionais; e, prestar assessoria e apoio aos movimentos sociais em matéria relacionada às políticas sociais, no exercício e na defesa dos direitos civis, políticos e sociais da coletividade.
D
Realizar estudos sócio-econômicos com os usuários para fins de benefícios e serviços sociais junto a órgãos da administração pública direta e indireta, empresas privadas e outras entidades; e, planejamento, organização e administração de Serviços Sociais e de Unidade de Serviço Social.
E
Coordenar seminários, encontros, congressos e eventos assemelhados sobre assuntos de Serviço Social; e, treinamento, avaliação e supervisão direta de estagiários de Serviço Social."
