;index;variable;value
75;23;1;"Barroco (2001) realizou uma análise do Código Profissional de Ética do Assistente Social de 1986. Segundo ela esse Código apresenta diferenciações em relação aos Códigos de Ética que surgiram em anos anteriores. Partindo da análise da autora, assinale a alternativa correta.
 - Alternativas
A
O Código Profissional de Ética do Assistente Social de 1986 fortalece os postulados do cristianismo e do neotomismo

B
O Código Profissional de Ética do Assistente Social de 1986 rompe com a perspectiva crítica presente na profissão

C
O Código Profissional de Ética do Assistente Social de 1986 reatualiza as bases do conservadorismo profissional

D
O Código Profissional de Ética do Assistente Social de 1986 apresenta uma vinculação com a luta de classes
"
126;23;2;"Sobre o processo de revisão do Código de Ética de 1986 e transição para o Código de Ética dos Assistentes Sociais de 1993, Barroco (2006) pondera algumas categorias reflexivas importantes. Sobre este tema, assinale a alternativa correta. - Alternativas
A
A concepção e defesa de valores no Código de Ética de 1993, como a liberdade, por exemplo, representam o compromisso profissional com valores ideais burgueses.
B
Na revisão do Código de Ética de 1986, foi notória a necessidade de estabelecer uma codificação ética que desse concretude ao compromisso profissional, afirmando valores e princípios éticos de forma abstrata, desconsiderando aspectos práticos profissionais.
C
O processo de redemocratização da sociedade brasileira não guarda relação com a mudança do Código de Ética Profissional, tendo em vista a desvalorização de aspectos político-conjunturais da época.
D
O Código de Ética de 1993 representa o compromisso profissional com a classe trabalhadora, na concepção de um projeto profissional vinculado a um projeto social radicalmente conservador.
E
O Código de Ética de 1993 explicita sua diferencialidade em face do discurso liberal, ao afirmar a equidade e a democracia como valores éticos-políticos."
25;24;0;"Sobre as condições éticas e técnicas do exercício profissional do Assistente Social regulamentados pela resolução CFESS nº 493 de 21 de Agosto de 2006. Julgue os itens a seguir enquanto VERDADEIRO (V) ou FALSO (F): I. O atendimento efetuado pelo assistente social pode ser feito com portas fechadas, de forma a garantir o sigilo. II. O assistente social pode informar por escrito à entidade, instituição ou órgão que trabalha ou presta serviços, sob qualquer modalidade, acerca das inadequações constatadas por este, quanto às condições físicas do exercício profissional somente, sugerindo alternativas para melhoria dos serviços prestados. III. O material técnico utilizado e produzido no atendimento é de caráter reservado, seu uso e acesso é restrito aos profissionais da equipe multiprofissional que atendem o mesmo usuário.   IV. O local de atendimento destinado ao assistente social deve ser dotado de espaço suficiente, para abordagens individuais ou coletivas, conforme as características dos serviços prestados, e deve possuir recursos que garantam a privacidade do usuário naquilo que for revelado durante o processo de intervenção profissional. V. É condição essencial, portanto obrigatória, para a realização e execução de qualquer atendimento ao usuário do Serviço Social a existência de espaço físico adequado. Assinale a alternativa CORRETA, da primeira à última:
 - Alternativas
A
V, F, F, V, V.
B
F, V, F, V, F.
C
V, V, F, V, V.
D
F, F, F, V, V."
76;24;1;"A RESOLUÇÃO CFESS nº 493/2006 dispõe sobre as condições éticas e técnicas do exercício profissional do assistente social. Tomando-a por base, é correto afirmar que: - Alternativas
A
É condição essencial, portanto obrigatória, para a realização e execução de qualquer atendimento ao usuário do Serviço Social a existência de espaço físico, nas seguintes condições: iluminação adequada ao trabalho diurno e noturno, conforme a organização institucional; recursos que garantam a privacidade do usuário naquilo que for revelado durante o processo de intervenção profissional; ventilação adequada a atendimentos breves ou demorados e com portas fechadas e espaço adequado para colocação de arquivos para a adequada guarda de material técnico de caráter reservado.
B
O atendimento efetuado pelo assistente social deve ser feito com portas fechadas, de forma a garantir o sigilo. O material técnico utilizado e produzido no atendimento é de caráter reservado, sendo seu uso e acesso restrito aos profissionais de todas as categorias desde que atuante no mesmo setor. O arquivo do material técnico, utilizado pelo assistente social, poderá estar em outro espaço físico.
C
O assistente social deve comentar informalmente à entidade, instituição ou órgão que trabalha ou presta serviços, sob qualquer modalidade, acerca das inadequações constatadas por este, quanto às condições éticas, físicas e técnicas do exercício profissional, sugerindo alternativas para melhoria dos serviços prestados.
D
Realizada visita de fiscalização pelo CRESS - Conselho Regional de Serviço Social competente, através de agente fiscal ou Conselheiro, e verificado o descumprimento do disposto na presente Resolução a Comissão de Orientação e Fiscalização do Conselho Regional, a vista das informações contidas no Termo de Fiscalização ou no documento encaminhado pelo próprio assistente social, notificará o representante legal ou responsável pela pessoa jurídica e o assistente social, para que em prazo determinado regularize a situação."
127;24;2;"A Resolução 493, de 21 de agosto de 2006, publicada pelo Conselho Federal do Serviço Social, dispõe sobre as condições éticas e técnicas do exercício profissional do assistente social. Com base na referida Resolução, atribua V (verdadeiro) ou F (falso) às afirmativas a seguir:

( ) O atendimento efetuado pelo assistente social deve ser feito com portas fechadas ou abertas, desde que seja garantido o sigilo.

( ) O assistente social deve informar por escrito à entidade, instituição ou órgão que trabalha ou presta serviços, sob qualquer modalidade, acerca das inadequações constatadas por este, quanto às condições éticas, físicas e técnicas do exercício profissional, sugerindo alternativas para melhoria dos serviços prestados.

( ) O material técnico utilizado e produzido no atendimento é de caráter reservado, sendo seu uso e acesso restrito aos assistentes sociais.

( ) O arquivo do material técnico, utilizado pelo assistente social, poderá estar em outro espaço físico, desde que se mantenha seu caráter reservado, sendo seu uso e acesso restrito aos assistentes sociais.

( ) O local de atendimento destinado ao assistente social deve, obrigatoriamente, ser dotado de espaço suficiente para abordagens coletivas, além de possuir iluminação adequada ao trabalho noturno.

Assinale a alternativa que contém, de cima para baixo, a sequência correta. - Alternativas
A
V, V, V, F, F
B
F, F, V, F, V
C
F, V, V, V, F
D
F, V, V, V, V"
26;25;0;"A Resolução do CFESS N° 992, de 22 de março de 2022, que estabelece normas vedando atos e condutas discriminatórias e/ou preconceituosas contra pessoas com deficiência no exercício profissional do/a assistente social, regulamenta os princípios II, VI e XI inscritos no Código de Ética Profissional. Sobre a referida Resolução, analise as afirmativas abaixo:
I. O/A assistente social no exercício de sua atividade profissional deverá abster-se de praticar ou ser conivente com condutas discriminatórias e/ou preconceituosas em relação a pessoas com deficiência, na relação com os/as usuários/as, com outros/as assistentes sociais e com outros/as profissionais e trabalhadores/as.
II. O/A assistente social deverá contribuir, inclusive, no âmbito de seu espaço de trabalho, para a reflexão ética sobre o sentido da necessidade do respeito e promoção de oportunidades equitativas às pessoas com deficiência; prevenção e combate ao preconceito e discriminação.
III. Ocorrendo infração contra pessoas com deficiência por parte do assistente social, os Conselhos Federal e Regionais de Serviço Social não poderão encaminhar às autoridades competentes para apuração e/ou oferecer representação, considerando ser necessário salvaguardar os profissionais e instituições.
IV. É vedada ao/à assistente social a utilização de instrumentos e técnicas para criar, manter ou reforçar preconceitos, estigmas ou estereótipos de discriminação e/ou opressão às pessoas com deficiência física, mental, intelectual, sensorial.
Está CORRETO o que se afirma em
 - Alternativas
A
I, II e III, apenas.
B
III e IV, apenas.
C
II, III e IV, apenas.
D
I, II e IV, apenas. 
E
I, II, III e IV. "
77;25;1;"As  Resoluções  do  Conselho  Federal  do  Serviço  Social  orientam  a  prática  profissional  na  direção  da  ética  profissional. Considerando a Resolução CFESS n.º 489/2006,  que estabelece normas que vedam condutas discriminatórias  ou preconceituosas, por orientação e expressão sexual entre  pessoas do mesmo sexo, na prática institucional, o assistente  social deverá denunciar  - Alternativas
A
ao  Conselho  Regional  de  Serviço  Social  as  pessoas  jurídicas,  desde  que  tenham  natureza  pública,  ou  as  pessoas  físicas,  somente  quando exercerem a  função  de  assistentes  sociais,  que  forem  coniventes  ou  praticarem  atos  ou  manifestarem  qualquer  conduta  relativa a preconceito e à discriminação por orientação  sexual entre pessoas do mesmo sexo. 
B
ao  Conselho  Regional  de  Serviço  Social  somente as pessoas  físicas,  quando  exercerem  a  função  de assistentes  sociais,  que  forem  coniventes  ou  praticarem  atos  ou  manifestarem  qualquer  conduta  relativa a preconceito e à discriminação por orientação  sexual  entre  pessoas  do  mesmo  sexo.  O  Conselho  Regional  de  Serviço  Social  não  pode  tomar  providências diante de denúncias de pessoas jurídicas. 
C
ao Conselho Regional de Serviço Social de sua área de  ação as pessoas jurídicas, privadas ou públicas, ou as  pessoas  físicas,  sejam assistentes  sociais  ou  não,  que  forem coniventes ou praticarem atos ou manifestarem  qualquer  conduta  relativa  a  preconceito  e  à  discriminação por orientação sexual entre pessoas do  mesmo sexo. 
D
ao  Conselho  Regional  de  Serviço  Social  as  pessoas físicas,  sejam assistentes  sociais  ou  não, e denunciar,  na delegacia de polícia, as pessoas jurídicas, privadas  ou públicas, que forem coniventes ou praticarem atos  ou  manifestarem  qualquer  conduta  relativa  a  preconceito  e  à  discriminação  por  orientação  sexual  entre pessoas do mesmo sexo. 
E
as  pessoas  jurídicas,  privadas  ou  públicas,  ou  as  pessoas  físicas,  sejam assistentes  sociais  ou  não,  que  forem coniventes ou praticarem atos ou manifestarem  qualquer  conduta  relativa  a  preconceito  e  à  discriminação por orientação sexual entre pessoas do  mesmo sexo na delegacia de polícia e enviar cópia do  boletim de ocorrência ao Conselho Federal de Serviço  Social,  para  que  tome  as  providências  cabíveis  em  relação à prática discriminatória realizada.  "
128;25;2;"Considerando o estabelecido pela resolução CFESS n° 489/2006, sobre normas vedando condutas discriminatórias ou preconceituosas, por orientação e expressão sexual por pessoas do mesmo sexo, no exercício profissional do assistente social, regulamentando princípio inscrito no Código de Ética Profissional, marque a alternativa que não condiz com o estabelecido na citada resolução. - Alternativas
A
O profissional de Serviço Social deverá abster-se de práticas e condutas que caracterizem o policiamento de comportamentos, que sejam discriminatórias ou preconceituosas por questões, dentre outras, de orientação sexual.
B
O profissional de Serviço Social deverá contribuir, inclusive, no âmbito de seu espaço de trabalho, para a reflexão ética sobre o sentido da liberdade e da necessidade do respeito dos indivíduos decidirem sobre a sua sexualidade e afetividade.
C
É vedado ao assistente social a utilização de instrumentos e técnicas para criar, manter ou reforçar preconceitos, estigmas ou estereótipos de discriminação em relação a livre orientação sexual.
D
O assistente social deverá contribuir para eliminar, no seu espaço de trabalho, práticas discriminatórias e preconceituosas, toda vez que presenciar um ato de tal natureza ou tiver conhecimento comprovado de violação do princípio inscrito na Constituição Federal, no seu Código de Ética, quanto a atos de discriminação por orientação sexual entre pessoas do mesmo sexo.
E
Não é dever do assistente social denunciar ao Conselho Regional de Serviço Social, de sua área de ação, as pessoas jurídicas privadas ou públicas ou pessoas físicas, sejam assistentes sociais ou não, que sejam coniventes ou praticarem atos, ou que manifestarem qualquer conduta relativa a preconceito e discriminação por orientação sexual entre pessoas do mesmo sexo."
27;26;0;"De acordo com a Lei nº 8.662/1993, que dispõe sobre a profissão de Assistente Social e dá outras providências, é correto afirmar que - Alternativas
A
o exercício da profissão de Assistente Social requer prévio registro nos Conselhos Nacionais que tenham jurisdição sobre a área de atuação do interessado nos termos desta lei. 
B
é livre o exercício da profissão de Assistente Social em todo o território nacional, independentemente das condições estabelecidas nesta lei.
C
poderão exercer a profissão de Assistente Social os possuidores de diploma em curso de graduação em Serviço Social, oficialmente reconhecido, expedido por estabelecimento de ensino superior existente no País, devidamente registrado no órgão competente.
D
constitui atribuição privativa de Assistentes Sociais encaminhar providências, e prestar orientação social a indivíduos, grupos e à população."
78;26;1;"Sabe-se que o exercício da profissão de Assistente Social requer prévio registro nos Conselhos Regionais que tenham jurisdição sobre a área de atuação do interessado nos termos da Lei de Regulamentação da Profissão. Sobre a referida lei, assinale a alternativa correta.  - Alternativas
A
Constitui uma atribuição privativa do (a) assistente social encaminhar providências e prestar orientação social a indivíduos, grupos e à população.
B
Constitui uma competência do (a) assistente social assumir, no magistério de Serviço Social tanto a nível de graduação como pós-graduação, disciplinas e funções que exijam conhecimentos próprios e adquiridos em curso de formação regular.
C
A inscrição nos Conselhos Regionais sujeita os (as) assistentes sociais ao pagamento das contribuições compulsórias (anuidades), taxas e demais emolumentos que forem estabelecidos em regulamentação baixada pelos Conselhos Regionais.
D
Os CRESS (Conselho Regional de Serviço Social) poderão aplicar como penalidades aos infratores dos dispositivos desta Lei uma multa no valor de uma a dez vezes a anuidade vigente.
E
A designação profissional de Assistente Social é privativa dos habilitados na forma da legislação vigente."
129;26;2;"Segundo a Lei de Regulamentação da Profissão de Assistente Social está CORRETO afirmar que: - Alternativas
A
O exercício da profissão de Assistente Social requer, com rara exceção, prévio registro nos Conselhos Regionais que tenham jurisdição sobre a área de atuação do interessado nos termos desta lei.
B
A designação profissional de Assistente Social é privativa dos habilitados pelo CFESS. 
C
O Conselho Federal de Serviço Social (CFESS) e os Conselhos Regionais de Serviço Social (CRESS) constituem, em seu conjunto, uma entidade com personalidade física e de forma federativa, com o objetivo básico fiscalizar o exercício da profissão de Assistente Social em todo o território nacional.
D
É livre o exercício da profissão de Assistente Social em todo o território nacional, observadas as condições estabelecidas nesta lei. 
E
A Carteira de Identificação Profissional expedida pelos Conselhos Regionais de Serviço Social (CRESS), servirá de prova para fins de fiscalização profissional e de Carteira de Identidade Pessoal, e terá fé pública em todo o território nacional."
28;27;0;"Com base em Mioto (2009), julgue as afirmativas abaixo no que tange à discussão sobre estudos socioeconômicos/estudos sociais numa perspectiva crítica no Serviço Social, colocando V para as verdadeiras e F para as falsas.

( ) Os estudos sociais subsidiam pareceres sociais que são instrumentos de viabilização de direitos. Também a sistematização e a análise do conjunto de informações contidas no conjunto dos estudos realizados geram possibilidades de discussão do processo de fruição dos direitos relativa tanto à garantia como à sua ampliação.

( ) O estudo social é realizado quando um cliente solicita um auxílio. Para isso, dois grupos de informações são importantes: aquelas inerentes ao indivíduo (aparência física, capacidade mental, habilitações específicas) e aquelas próprias do ambiente (tipo de casa, tipo de emprego, etc.).

( ) Operacionalmente, os estudos socioeconômicos/estudo social podem ser definidos como o processo de conhecimento, análise e interpretação de uma determinada situação social. Sua finalidade imediata é a emissão de um parecer – formalizado ou não – sobre tal situação, do qual o sujeito demandante da ação/usuário depende para acessar benefícios, serviços e/ou resolver litígios. Essa finalidade é ampliada quando se incluem a obtenção de análise de dados sobre as condições econômicas, políticas, sociais e culturais da população atendida em programas ou serviços, para subsidiar o planejamento e a gestão de serviços e programas, bem como a reformulação ou a formulação de políticas sociais.

( ) Para realizar estudos sociais, é necessário aproximar-se da realidade social dos sujeitos demandantes da ação a fim de compreender com precisão a sua situação e poder analisá-la, avaliá-la ou emitir um parecer sobre ela, processo que deve ser conduzido de acordo com os princípios dispostos no Código de Ética Profissional do Assistente Social.

( ) Nos estudos socioeconômicos, são mais comuns as abordagens individuais e grupais, realizadas por meio de instrumentos tradicionalmente definidos pela profissão: a entrevista, a observação, a reunião, a visita domiciliar e a análise de documentos referentes à situação.

A alternativa que apresenta a sequência CORRETA de respostas, de cima para baixo, é
 - Alternativas
A
V; V; V; V; V.
B
V; F; V; F; V.
C
V; F; V; V; V.
D
V; F; F; V; F.
E
F; F; V; V; F."
79;27;1;"A investigação e a intervenção são elementos que compreendem a dialética do modo de ser do Serviço Social, claramente expresso nas competências/atribuições profissionais. A atitude investigativa e a pesquisa são partes constitutivas do exercício profissional (GUERRA, 2009). Sobre isso, analise as afirmativas abaixo e assinale a alternativa CORRETA.

I. A investigação da realidade permite qualificar a formulação do projeto de intervenção e da intervenção propriamente dita.

II. A pesquisa garante o estatuto de maioridade intelectual para a profissão, pois possibilita uma contribuição às diversas áreas de conhecimento. Entretanto, limita as mediações necessárias para entendimento das demandas da classe trabalhadora, que é possível através da dimensão interventiva.

III. As competências e atribuições previstas na Lei n. 8662/1993, exige que o assistente social torne a pesquisa um elemento constitutivo do trabalho profissional, como precondição ao exercício profissional competente e qualificado.

IV. Os conhecimentos técnico-operativos, na atribuição interventiva, são os que se constituem componentes fundamentais. E na atribuição investigativa, são os conhecimentos teóricometodológicos os componentes fundamentais.

V. A necessidade de atuarmos sobre a realidade é o que nos conduz ao conhecimento. E, para intervir, é preciso conhecer, sendo necessários os procedimentos adequados.

VI. A pesquisa resulta em um conhecimento sempre provisório, parcial, histórico. Isso por ser relativa a um tempo e espaço sociocultural e historicamente determinado. - Alternativas
A
I, III, V e VI são corretas.
B
Todas estão corretas.
C
Somente a II está incorreta.
D
A II e VI estão incorretas.
E
A II, IV e VI estão incorretas."
130;27;2;"A dimensão investigativa constitui muitas das competências profissionais, permitindo aos/as assistentes sociais conhecer as multivariadas expressões da Questão Social postas como demandas pelos usuários.

Sobre a Pesquisa em Serviço Social é CORRETO afirmar que - Alternativas
A
A pesquisa possibilita que os/as assistentes sociais conheçam parcial e historicamente os processos sociais.
B
A pesquisa permite que os/as assistentes sociais compreendam em totalidade e profundidade como as relações sociais ocorrem.
C
A pesquisa em Serviço Social enquanto processo sistemático permite que se compreenda a sociedade como um espaço harmônico.
D
A pesquisa em Serviço Social está restrita ao âmbito acadêmico da graduação e pós-graduação.
E
A pesquisa em Serviço Social está isenta das disposições do Código de Ética quanto ao sigilo profissional, uma vez que os dados são necessários para os projetos de intervenção."
29;28;0;"Leia as afirmativas a seguir:




I. Os seres humanos não nascem livres e iguais em dignidade e direitos.

II. É dever de todos promover a violação aos direitos do idoso.




Marque a alternativa CORRETA: - Alternativas
A
As duas afirmativas são verdadeiras.
B
A afirmativa I é verdadeira, e a II é falsa.
C
A afirmativa II é verdadeira, e a I é falsa.
D
As duas afirmativas são falsas."
80;28;1;"Leia as afirmativas a seguir:


I. Nenhum ser humano deve ser mantido em escravidão ou servidão.

II. Todo ser humano tem direito à vida, à liberdade e à segurança pessoal.

Marque a alternativa CORRETA - Alternativas
A
As duas afirmativas são verdadeiras
B
A afirmativa I é verdadeira, e a II é falsa.
C
A afirmativa II é verdadeira, e a I é falsa.
D
As duas afirmativas são falsas"
131;28;2;"Leia as afirmativas a seguir:


I. Todo ser humano tem igual direito de acesso aos serviços públicos do seu país.

II. No Brasil, o idoso tem direito à opinião e à expressão.

Marque a alternativa CORRETA: - Alternativas
A
As duas afirmativas são verdadeiras
B
A afirmativa I é verdadeira, e a II é falsa
C
A afirmativa II é verdadeira, e a I é falsa.
D
As duas afirmativas são falsas."
30;29;0;"O Código de Ética Profissional de 1993 é um instrumento que apresenta os princípios fundamentais defendidos pela profissão e prevê os direitos, os deveres e as vedações dos assistentes sociais. De acordo com o Código de Ética do Assistente Social, julgue o item.




É dever do assistente social incentivar a prática profissional multidisciplinar.
 - Alternativas
Certo
Errado"
81;29;1;"O Código de Ética Profissional de 1993 é um instrumento que apresenta os princípios fundamentais defendidos pela profissão e prevê os direitos, os deveres e as vedações dos assistentes sociais. De acordo com o Código de Ética do Assistente Social, julgue o item.




No exercício profissional, o assistente social tem o dever de respeitar as decisões dos usuários, considerando que esse respeito deve estar subordinado ao resguardo dos princípios do Código de Ética.
 - Alternativas
Certo
Errado"
132;29;2;"O Código de Ética Profissional de 1993 é um instrumento que apresenta os princípios fundamentais defendidos pela profissão e prevê os direitos, os deveres e as vedações dos assistentes sociais. De acordo com o Código de Ética do Assistente Social, julgue o item.
Considerando-se os princípios fundamentais presentes no Código de Ética, é correto afirmar que o acesso dos usuários aos direitos sociais, às políticas sociais e aos programas institucionais constitui a finalidade última da ação do assistente social.
 - Alternativas
Certo
Errado"
31;30;0;"Assinale a alternativa que NÃO apresenta princípios fundamentais do código de ética profissional do assistente social. - Alternativas
A
Ampliação e consolidação da cidadania é considerada tarefa primordial de toda sociedade, com vistas à garantia dos direitos civis sociais e políticos das classes trabalhadoras.
B
Defesa do aprofundamento da democracia enquanto socialização da participação política e da riqueza socialmente produzida.
C
Articulação com os movimentos de outras categorias profissionais que partilhem dos princípios do Código de Ética do assistente social e com a luta geral dos trabalhadores.
D
Posicionamento em favor da meritocracia e justiça social, que assegure universalidade de acesso aos bens e serviços concernentes aos programas e políticas sociais, bem como sua gestão democrática.
E
Garantia do pluralismo, por meio do respeito às correntes profissionais democráticas existentes e suas expressões teóricas, além de um compromisso com o constante aprimoramento intelectual."
82;30;1;"Assinale a a alternativa que compreende corretamente um dos princípios fundamentais descritos no Código de Ética Profissional do Assistente Social. - Alternativas
A
Defesa dos direitos humanos e recusa do liberalismo.
B
Reconhecimento da liberdade como valor ético central e das demandas políticas a ela inerentes – autonomia parcial e restrita expansão dos indivíduos sociais.
C
Posicionamento em favor da arbitrariedade e justiça social, que assegure universalidade de acesso aos bens e serviços relativos aos programas e políticas sociais, bem como sua gestão autocrática.
D
Ampliação e consolidação da cidadania, considerada tarefa obrigatória de toda sociedade, com vistas à garantia dos deveres civis sociais e políticos das classes trabalhadoras.
E
Empenho na eliminação de todas as formas de preconceito, incentivando o respeito à diversidade, à participação de grupos socialmente discriminados e à discussão das diferenças."
133;30;2;"Indique a alternativa que NÃO apresenta corretamente um princípio fundamental do Código de Ética da Assistência Social. - Alternativas
A
Empenho na eliminação de todas as formas de preconceito, não incentivando o respeito à diversidade, à participação de grupos socialmente discriminados e à discussão das diferenças.
B
Posicionamento em favor da equidade e justiça social, que assegure universalidade de acesso aos bens e serviços relativos aos programas e políticas sociais, bem como sua gestão democrática.
C
Ampliação e consolidação da cidadania, considerada tarefa primordial de toda sociedade, com vistas à garantia dos direitos civis, sociais e políticos das classes trabalhadoras;
D
Opção por um projeto profissional vinculado ao processo de construção de uma nova ordem societária, sem dominação, exploração de classe, etnia e gênero."
32;31;0;"Constituem infrações disciplinares, EXCETO: - Alternativas
A
exercer a profissão quando impedido de fazê-lo.
B
não participar de instituição que, tendo por objeto o Serviço Social, não esteja inscrita no Conselho Regional.
C
não cumprir, no prazo estabelecido determinação emanada do órgão ou autoridade dos Conselhos, depois de notificado.
D
deixar de pagar, regularmente, as anuidades e contribuições devidas ao Conselho Regional de Serviço Social que esteja obrigado.
E
fazer ou apresentar declaração, documento falso ou adulterado, perante o Conselho Regional ou Federal."
83;31;1;"Conforme o Código de Ética dos/as assistentes sociais de 1993, constituem infrações disciplinas as seguintes afirmativas, EXCETO: - Alternativas
A
Exercer a profissão quando impedido/a de fazê-lo, ou facilitar, por qualquer meio, o seu exercício ao/às não inscritos/as ou impedidos/as.
B
Não cumprir, no prazo estabelecido, determinação emanada do órgão ou autoridade dos Conselhos, em matéria destes, depois de regularmente notificado/a.
C
Deixar de pagar, regularmente, as anuidades e contribuições devidas ao Conselho Regional de Serviço Social a que esteja obrigado/a.
D
Participar de associação que, tendo por afinidade o Serviço Social, não esteja inscrita no Conselho Federal.
E
Fazer ou apresentar declaração, documento falso ou adulterado, perante o Conselho Regional ou Federal."
134;31;2;"Sobre as infrações disciplinares dispostas no Código de Ética Profissional do Assistente Social, assinale a alternativa correta. - Alternativas
A
Exercer a profissão quando impedido/a de fazê-lo, ou facilitar, por qualquer meio, o seu exercício ao/às não inscritos/as ou impedidos/as.
B
Cumprir, no prazo estabelecido, determinação emanada do órgão ou autoridade dos Conselhos, em matéria destes, depois de regularmente notificado/a.
C
Não pagar, regularmente, as anuidades e contribuições devidas ao Conselho Federal de Serviço Social a que esteja obrigado/a.
D
Não participar de instituição que, tendo por objeto o Serviço Social, não esteja inscrita no Conselho Regional.
E
Não fazer ou apresentar declaração, documento falso ou adulterado, perante o Conselho Regional ou Federal."
33;32;0;"Desde a Declaração Universal dos Direitos Humanos, da ONU em 1948, os direitos sociais foram reconhecidos, junto com os direitos civis e os direitos políticos, no elenco dos direitos humanos. Dessa forma, assinale a alternativa correta quanto aos direitos sociais na visão Vera Telles. - Alternativas
A
Falar dos direitos sociais significa falar de sua impotência em alterar a ordem do mundo, impotência que se arma no descompasso entre a grandiosidade dos ideais e a realidade bruta das discriminações, exclusões e violências que atingem maiorias.
B
Os direitos sociais mal ou bem garantem prerrogativas que compensam a assimetria de posições nas relações de trabalho e poder, e fornecem proteções contra as incertezas da economia e os azares da vida. Para além das garantias formais inscritas na lei, estruturam uma linguagem pública que baliza os critérios pelos quais os dramas da existência são problematizados em suas exigências de equidade e justiça.
C
Uma discussão sobre os direitos sociais só poderá ir até a justa indignação contra a miséria do mundo ou a repetição do discurso sociológico que explica a ordem de suas causalidades e determinações, passa pela imposição de uma ordem pública subtraída das esferas políticas de representação, negociação e interlocução.
D
Colocar os direitos sociais na ótica dos sujeitos que os pronunciam significa, exclusivamente, afirmar a ideia de que esses direitos são resposta a um mundo das necessidades e das carências e dos jogos de interesses, portanto aporta a uma função crítica das noções de igualdade e justiça."
84;32;1;"Segundo Maria da Gloria Gohn (2013), a educação contribui para a criação de uma cultura universal dos direitos humanos, para o fortalecimento dos direitos e liberdades fundamentais do ser humano. Nessa direção, avalie as afirmações adiante e marque com V as verdadeiras e com F as falsas:




I. O Código de Ética do/a Assistente Social, Lei n° 8.662/1993, prevê entre os princípios fundamentais da profissão a defesa intransigente dos direitos humanos e recusa do arbítrio e do autoritarismo.

II. Entre os desafios para a atuação dos/as assistentes sociais na política de educação está aprofundar o debate e a garantia do respeito à diversidade humana, como direitos humanos, considerando a livre orientação e expressão sexual, livre identidade de gênero na perspectiva de uma educação não sexista, não racista, não homofóbica/lesbofóbica/transfóbica.

III. O Plano de Desenvolvimento Institucional do IFSC, PDI 2015-2019, prevê na organização política, pedagógica e administrativa para o seu funcionamento, a diretriz de promover ações inclusivas que visem ao acesso, à permanência e ao êxito do aluno, respeitando os direitos humanos baseados nos princípios de justiça, igualdade, cooperação e compreensão.

IV. Na Política de Educação, o conjunto das competências específicas dos/as assistentes sociais se expressam em ações e abordagens profissionais exclusivamente individuais, frente aos processos de ampliação dos direitos sociais.




Assinale a alternativa que apresenta somente as afirmativas VERDADEIRAS. - Alternativas
A
II, IV
B
I, II, IV
C
I, II, III
D
I, IV
E
I, III, IV"
135;32;2;"No seu processo histórico, a constituição dos direitos é apresentada por T. H. Marshall através de três ordens denominadas nessa sequência: - Alternativas
A
Os direitos civis, os direitos políticos, os direitos sociais.
B
Os direitos sociais, os direitos civis, os direitos políticos.
C
Os direitos civis, os direitos fundamentais, os direitos econômicos.
D
Os direitos humanos, os direitos sociais, os direitos políticos.
E
Os direitos sociais, os direitos de terceira geração, os direitos humanos."
34;33;0;"Constituem atribuições privativas do (a) Assistente Social, EXCETO: - Alternativas
A
Assessoria, consultoria e órgãos da Administração Pública direta e indireta, empresas privadas e outras entidades, em matéria de Serviço Social.
B
Elaborar, coordenar, executar e avaliar planos, programas e projetos que sejam do âmbito de atuação do Serviço Social com participação da sociedade civil.
C
Treinamento, avaliação e supervisão direta de estagiários de Serviço Social.
D
Dirigir e coordenar associações, núcleos, centros de estudo e de pesquisa em Serviço Social. 
E
Coordenar seminários, encontros, congressos e eventos assemelhados sobre assuntos de Serviço Social."
85;33;1;"Conforme a Lei de Regulamentação da Profissão de Serviço Social, entre as atribuições privativas do/a Assistente Social estão: - Alternativas
A
Elaborar, implementar, executar e avaliar políticas sociais junto a órgãos da administração pública, direta ou indireta, empresas, entidades e organizações populares; e, encaminhar providências, e prestar orientação social a indivíduos, grupos e à população.
B
Elaborar, coordenar, executar e avaliar planos, programas e projetos que sejam do âmbito de atuação do Serviço Social com participação da sociedade civil; e, planejar, organizar e administrar benefícios e Serviços Sociais.
C
Planejar, executar e avaliar pesquisas que possam contribuir para a análise da realidade social e para subsidiar ações profissionais; e, prestar assessoria e apoio aos movimentos sociais em matéria relacionada às políticas sociais, no exercício e na defesa dos direitos civis, políticos e sociais da coletividade.
D
Realizar estudos sócio-econômicos com os usuários para fins de benefícios e serviços sociais junto a órgãos da administração pública direta e indireta, empresas privadas e outras entidades; e, planejamento, organização e administração de Serviços Sociais e de Unidade de Serviço Social.
E
Coordenar seminários, encontros, congressos e eventos assemelhados sobre assuntos de Serviço Social; e, treinamento, avaliação e supervisão direta de estagiários de Serviço Social."
